3490,100,[-2094232756  -124550131  1553014797  1630771063  1346137953  -416389618  953017210  -462172133  -1935090500  1006761385  -1283440888  1608516759  1345602864  -2064270294  445429052  -1788874857  -1736510368  -1461747629  -135260189  -189715919  462583869  -1636475247  -528314828  -1121640138  1369214412  -1102270351  1482840374  -273118262  1172674092  -2137295023  -635700641  1158887222  -448079913  -526827942  383492221  77085692  1715802152  733456301  1145962201  -1147408341  530716  834279644  1855255193  525740789  1808836444  -818464101  -1676240282  1585229182  -650025862  -846839882  1412678734  1775944950  -721360517  1824859974  593286634  855144937  -1545708139  1841589791  -993357117  238346453  1289403705  -1653087348  244475121  -1612947460  -976155310  827561278  -568062971  1794965115  -1051197745  1593247360  2075711016  -95940452  -1927559585  -1594349905  152749955  7460199  1586965627  -507331863  95179746  -613099138  -1258350167  328740612  352292499  -702008534  -89906435  -1928920638  -2133461868  -487265360  -230565149  1123041346  1095775468  2053646825  1709959708  -811285320  816290649  -1104874991  -372951802  957033568  -650051286  93425374]
3493,100,[-711205920  -233532490  -231104723  1201012865  933467222  1114114072  -1054285768  -653905593  124732541  1028315873  951337019  1362810449  -672808319  -2088929178  1631113071  -2045823026  88231116  -614346716  -1772308163  -747310715  1227123076  71178228  -2117265043  552995627  977255000  1024200318  -1843298429  -1060126216  -2008102788  2044031211  1592378469  -1560815753  -40366863  628463582  1678841409  -920159843  -24856311  1050898340  1007378093  925112349  -910359766  -844742743  -1611634929  -1523598598  -2009728046  -11864787  955932478  -1223709091  -119984422  2027349304  -569136535  833722280  1596888318  -1022346805  2088375863  -1184610358  1274386844  2000911959  1379655728  -1139089708  -769509189  1538326386  -1632293542  -746187572  -25200306  -62656056  -1233463257  -1153909823  -1266104390  -467626929  -678840178  -590754017  -333450090  1001767358  -295712137  -264788924  970841009  -1194220225  387372635  -1762324398  1528297304  -100628894  1290698795  -1790798009  2140496856  1064820821  -651304847  486733898  1368528705  423573586  1982008245  -799298746  1633112429  -412391592  914959393  -563665988  -123959232  -1252504803  1795428711  440921301]
3495,100,[-1883299876  756325110  776535930  355225053  -483608970  1834556946  1348451197  1000680266  -1304547918  -57769397  -713856704  525045295  -1392999715  -1339674271  -285973724  -972102791  -1035723861  985307494  -1541082312  -1863024768  280583055  46414207  -1554523481  -128351639  -2045724084  -502515989  -1890886543  1027874507  -1150996534  -633029052  1847443294  -1188026732  1343293741  -219171579  -2051835090  1176306222  -790987997  1883275084  -633961196  -1939769891  -827947651  1512955360  -505843867  757848426  -1405223935  448079988  -58699636  -170154491  1998178429  -1834981332  832349505  -473203097  -1058489825  -382396831  1906876922  2146506039  1741846020  357139361  -1635670111  1613403566  -543138546  2040212217  1705561990  -1352174979  1194228473  991982965  745259670  -397099283  554947248  1253356007  258428877  1041462856  898800605  -1943714585  402159081  -167684745  467027390  1871926555  306697311  -1962726676  1653494591  -1752336456  -655968366  1347010753  -648911804  1786323272  -424397758  1299760417  908918853  1494998701  -1338767806  -1163307802  846198304  579902053  -1041750419  1043860611  1221485865  -537562609  886655962  1659421476]
3496,100,[1986377075  -1470504644  475595226  -1041391340  -1914744396  -1807799863  -360112406  -1414189367  -1472124628  626885959  -1260248420  -916586138  1940203223  -1170273526  -1522346976  537819736  1603164086  778398832  -160106072  848788205  -468680293  -1692949214  1322155359  137648185  1691996997  1629744025  1468755352  -1040471747  1822359980  2041685476  1691044938  -1911794876  -728013156  -340302169  835674556  575961232  -52693880  -1167772058  1690240636  -158978762  -836430953  1595124995  1209145493  -5761466  1924185091  1531748229  -317648896  -437364946  -1190960733  495609370  1843226202  1634365791  -253000507  295108190  -311671337  1374091824  -542573503  -2075882019  470332278  472795907  -1837740854  97323222  -1097750410  424251302  1602199943  918487362  16502535  1429722874  569915873  -1254497772  820368965  1081280985  -1749524322  60562113  109678945  1016261685  -86294482  1391066881  -2143070687  1589415036  1366632517  -1302569257  -628339062  1418642755  502274217  519183055  -1562660390  -534596318  -718953140  -1445971834  -1028777797  -675196708  -785741923  -1896858769  -1741594442  1549628355  36794650  -950745645  1728500453  284430938]
3499,100,[1548977671  -1939502241  -2101986629  1168388381  1666331934  -615396101  1899344683  593326113  1975790059  -1370157207  1450088249  -8091455  1986717830  627094244  716999695  -1679175102  -1341107872  953863247  -549683423  -1264436580  -1643133068  -1538907815  -586458755  -1404626629  -544275011  -466926884  -1687415705  18475524  292181991  -1735497338  258081572  1467626645  1524574793  -204212038  -1832557034  1211900881  976954641  1605356472  1923455753  -1655533157  -259701056  1020899578  774733515  -1792570656  -528895527  1224980449  -176958463  -1054175269  1434984916  1597322385  -1544895688  1053562003  -1374667943  -1418224104  297715770  1200752040  -2146030678  703638229  -1952014174  1298748751  1683835744  626478871  -1096085582  940889243  -125978535  124224004  -1232696476  -1881547523  -396027152  -103617349  1319773886  -460354034  1778518639  -1117067331  -654946966  121480075  1037878465  -1843238264  -955571067  1942235039  -1537790613  -1018375804  -318921545  -808090264  -1535555651  1114152483  -344211069  -1323253836  -842096572  -300706494  1966813663  -165556214  1311529346  -1799888939  1295232519  803893745  -1115762720  962073028  -237062515  -1214914964]
3501,100,[1118774379  390489595  1223055796  -555376246  -80393381  -1411701981  294094002  -358952357  3445652  -1586438167  -1476531156  95968084  1954744333  -1156355624  1801792808  -1006992296  652587115  -760964965  -1871355640  -2086344143  -1515952970  1089546656  -487982488  -1675297578  1977264207  -2134560264  1236867881  325557744  -821641183  683362944  790738894  151757722  632780823  -1248863675  -953672698  687031144  -1186182195  661922596  -2005031799  2119346603  -138221943  -1368197967  -1370897881  2105164018  -892850580  917711194  1108843037  1635741138  569528036  -1551740469  -1920149590  1674494698  1651275364  -1579928942  1354990305  2061431073  -743163049  -964036602  761917632  1391196209  -426517423  -459389851  761864322  -65643671  -24916089  1233222716  -2029839823  1018846894  -1722722943  -1664879349  -178249090  -1047556158  -1534131443  568453672  1956304852  929112008  254768758  -639673373  -2000122710  674484487  788114422  -1398784790  -1585679592  -1212777234  411673960  701207023  -1407619667  -853117353  881285441  1288595335  -1741710977  463555599  149494976  -646069675  -547363454  -781078634  -1464468124  -1658524313  252791581  -1954708446]
3502,100,[1778315531  839094505  -1990416442  -1776705745  157430488  -1167265358  -236094114  1998680698  61576915  -1057086079  -1057455548  -2051895196  -1103134816  -1389928101  87166973  1472489520  -960535559  -127310528  -562259024  -268622372  -1931324973  -225990022  -1437210648  -1684669803  1487929279  1786684213  641666712  -984156052  152113299  31842132  -385046689  -574065334  548236617  42936961  1595706893  -2010961631  -1824794330  296810374  -113046170  241662820  569648158  1375448283  -1021742555  -124275784  84385654  -2082560385  -1485551037  -1164443157  672774315  -1573191414  1499976824  754094373  -1964188014  -686849533  -106601470  -840099236  -199879488  -2138427025  -77284188  759212557  1137432875  1084324009  -1648841999  -325350104  1863008273  -1323312520  643718346  622893387  -1181193704  -1591044002  1309359652  -174701517  -972179274  -1728259794  1681219086  1630223982  -931175214  2048271585  1166974962  1390249301  -1200661589  917785000  -2060763878  -1729355719  338134520  -396493244  282090102  2106260700  1347345745  -1278945899  493860507  2039717667  -1125125171  1838831473  -2053000177  -2107336696  -1284648469  1901941431  -1187036221  13432789]
3503,100,[-1459512664  1780332659  324455843  1439863712  -851875579  -890852171  -703937636  -1810184441  -1213094502  -1976389341  -433989595  1669312174  1224575354  -725335133  -2013481944  -1947246342  -2054492360  56359112  1202665021  -741732281  -1646681191  1253544055  1415025795  869263917  -1945465461  -598003508  1122322355  -1955125500  -198909610  -604443842  -2114251919  -1860891223  -1348545775  -1276579840  1735966693  -1095962751  1671068758  -1654189142  -470919030  132407485  991881529  -1250915560  -1979448251  -674484001  379617397  -278462062  83806905  -1843271811  1739274984  1095527725  859560665  61196613  1706319425  -994228880  -1795086658  2086512960  658550519  1644494905  1721460922  -312669606  2078756220  973273313  -1414601300  1177507106  -1484213582  374613406  1512145045  1820927437  -2003533923  -6799575  978973547  -1078856064  1773147226  -303087968  -1845935827  -395859506  498803280  -1305061972  854635831  1108457854  -615600732  1968817382  -1809316905  -80605806  497431026  -528272266  -2146672609  -312623228  329899577  1933734653  295344892  1894272466  -2050221035  642301620  -419192953  705692605  -1210329548  137166037  -215228262  354589004]
3505,100,[-607104469  -817594892  803607800  -1890220228  -879480410  639519117  1264194235  -273350040  -862201740  1047297383  -1604795494  -1066916501  1947567063  -42005342  -1932434695  1703303744  -1745750519  -597841119  1298488869  -1234904402  329483888  1570794420  -907542105  1729950997  -1262386928  766614649  1637558237  -877962902  -432174783  354846078  -848315195  -2092387713  -2122320991  -7148117  1269443356  -1378087033  412830539  -1055553057  -1783101785  1819009497  320239176  672774744  -804943921  276468468  -892326587  430783063  -1183404941  1099429571  527809158  -1416714749  -166653446  -1010754015  -1875758054  1107557005  -744432474  1937526174  601531728  -422153068  1492402224  2125929603  1127144297  1019441355  -1511096944  883490835  504220046  1703424729  -1922274789  -1143159021  1861728260  -760695168  520213459  895994252  254259869  -1737494784  1597527802  -537014065  607185521  1772755133  1450014952  -1945306182  94633678  -1216347873  -1577640930  -2097339592  -922001044  -2048628551  -569204326  191005453  -1681045019  -1200430163  848579436  447458003  1484057699  -273556403  2106700936  -154207425  -1362368614  1772067846  -1885638178  2013017000]
3506,100,[981210580  -1298451963  -1810765999  -327881569  493387761  481258564  -2044061894  -1441786473  395576586  1979205226  1886716687  1963319924  1237346868  -126348691  -965421443  -1360727064  1712842230  -2039933595  -1815561328  1185290601  -466576082  -870413148  435944497  1604988521  869304885  742944777  1197946863  -828631349  1155936833  134251925  -2000113151  -1861120367  -2087924469  -1956865474  2114255755  -885210919  725140145  -693439485  1506901536  -441722359  -292314148  289100096  -1340167544  -348976823  542965797  770181443  -1204826174  -940530383  790085300  1085809182  1504370252  -48076861  -1482564310  -1590923330  264936353  1836971419  2085533888  1935085628  -679343614  841884772  -856013392  -469902989  352847993  -994462578  1393416403  -1895986222  -13734118  -47222211  953509771  1680662130  -1957155957  1765732740  942562  2069608554  -1340726841  -945530414  243763955  -990106782  -961882850  515962028  54227848  1472725862  -919528065  211907484  -2134541564  1301217276  -1809683207  -582082199  766212739  260508279  1656580479  1766879879  905215551  -1908867699  -1365909781  756852945  774320437  -273034713  -408728251  -641368459]
3507,100,[84846317  978078515  513170628  1730762897  754330543  -693866295  916834946  690839186  -605245481  1804790255  811675852  -1649138099  -781478745  453166120  81366123  -800924527  -420353897  -1851467957  -1905269586  624812132  590626625  -616304541  -781949314  530268815  1264424096  326518487  -606888784  96418143  -711020679  -636575798  1474189722  -1530557270  304920344  -1678654524  23995880  -198754800  -995692481  337324689  -170833744  -186912382  -85535397  535167337  -1819886397  990566920  -558039559  -1151471792  1027843909  -2007552322  1901103479  -122864705  -2118048897  1662020639  1744699646  787757956  -1283819533  -598809211  -823270225  -1154471962  -42923856  -1333171472  610949148  798344204  764189415  -1816590587  -2072075783  86406302  1199816127  132913498  1575121682  109882796  362900581  1400525040  1658726528  347527887  1148861798  -1893774592  -906724073  1400251789  -1527467200  -598091270  -34513374  -1596408319  1244496437  1841969354  180672337  -1152546373  -939925662  1982443100  260852210  320429284  -1739117296  1662674274  -442801313  -1048305242  -214394806  397835348  -747010377  -173633078  1377336239  -2085514824]
3508,100,[1245368281  -1458709716  -1468818186  -1227233116  1259711119  1623700127  1725344432  -819360141  -1163885299  1277990712  512048263  -85324031  -17088301  -2032111586  1449616296  -340511306  608320286  -2090588093  -509528281  1407541672  -2046613944  1297487357  -964827650  2123745614  1172018542  1872283604  -999594667  419612024  1040326227  1666796189  789331715  1381914499  -819645053  -1695859513  -256293804  945053383  -770103109  1140998900  -1406850804  1722364244  -1182737528  1429582283  795888300  1985776606  338897453  204767500  1260070899  -586507  -791079223  -1445143580  -114668377  -598233224  -329308999  -1999904127  -323570284  -1430652853  1234601530  120549609  -1135480619  -1996174521  -418840493  -1628635385  39157329  -1745020046  986491121  -1127354873  -374786936  116845167  1230168915  -778905886  -1811632753  1565674296  -704627032  -338383300  -999554983  -491168759  2031164149  817090925  -303543753  -319853665  1076443196  1623347420  -1484731231  2052111778  -198536230  1872235412  193045302  -1910136226  30554160  341078032  1835619841  -421341767  157278854  960165465  1470548989  -1180935839  511157035  -1110137006  -320511526  1888435780]
3509,100,[233046291  -870896666  -1395013754  1377982668  -1104544609  -610183090  -495641760  -1671024189  -1641502036  1505852229  65293116  -1052542714  2064910747  597117563  74183129  913839586  45645520  -1960891920  -2005854925  365725350  -910763335  369850790  499053609  -1799501962  -2018633457  -721909097  1940490848  1004425822  1007313244  -71930135  -1954943385  -490828630  -475722820  1466112351  281013787  -2124532364  -673600025  734167058  -587821747  -30561923  124810350  1038726753  -1063302495  -2000744384  -1459729340  -366136794  -808300872  1790232132  1096786047  361869354  -813700719  -1283745615  1476046944  1258449882  -847117780  -986405338  -1312636528  159817274  509762672  -1424230199  -1413107028  232486937  -895166130  -1326043746  1386328579  -2039018619  548607269  -253706980  634985630  -1471424383  -1971779481  1317386493  1624689024  -68423435  -1265070467  -2056449195  -137018066  556132325  1930688232  -919420186  -922762895  1378156517  -357694296  -888514382  1783348569  -238990132  1363148768  1835915984  1459005829  843300007  -399721030  -1101072253  1820527778  -575849488  -1524514168  125758344  -893064144  1842309376  -1396317653  -2102224210]
3510,100,[-1359990370  526352993  70666080  -309043893  -406912772  66725148  1249136105  1969750774  1853719476  -1863457443  -723306749  -52300487  -319208684  503561673  541257256  1231223238  1022231423  -52873909  -1674555444  820777783  834157387  48092711  1132254434  -784654273  -1568828436  -2050457009  425128612  1622522402  217700689  874330357  103953044  1585383014  320928654  -607051423  -1597356355  -1817415734  1974273722  -475795709  -1014194626  -296191369  -38193894  94565067  -1989657080  -1349376139  1710849918  1539009976  -1766071834  1377475424  -1020243989  2139551919  -669603395  -1865810854  293223033  -438954611  285202197  -745555133  1931599998  -1708507777  1698586327  1217510439  -1003724308  2140274832  794907480  -13561352  2112946423  -2005988733  -204051819  1676820860  1981078522  1188503778  -1863572288  -1716371576  -429006437  2025746006  905008891  -311386514  -572628180  120237881  1987845730  1233821363  -546510508  1804866409  -2030141617  1388975877  317861614  -1148065441  1701786840  677799787  737240624  910059135  942765212  2001005502  -1647498224  698228913  1590602431  1135190359  181259746  1175260463  -1480494542  39842825]
3513,100,[886145450  -264236261  -1775264686  -96646757  1056177217  -376675969  -306129597  -1353042779  -1928298817  -592689470  1352894415  1130207737  -543433731  -405022797  -1239798356  -512650714  652392056  -1463403228  -918566133  1710194985  -379383996  -1475950134  -1898375008  111999212  1237012543  587926120  -1908032767  1389740048  222512522  -633129940  -1686299852  1587085547  -1665746379  813733209  447198338  -557062956  -90133447  -466097115  1302260625  -1576788067  1118915498  -430454812  766165681  -875483296  286800172  -1698604955  1366687605  333665406  -2069907546  376721307  229021062  -363100700  -1327708874  -1922778753  387017395  611313040  -1030533276  268168757  2103298123  -582715053  -1095960935  1421083245  2103315886  -1366283304  1192498385  -1756407285  -525830111  -1214096924  -945030257  2065973514  -313256990  131952607  -1548051183  1661906589  711666300  -1610654830  -1331227451  1176016535  -454704548  332977713  1899217659  -1106547445  -1290533981  -526333284  59895771  -618414025  -1970694595  1260477409  -1474811496  1212812445  68701489  1355829253  -1119628827  -71159950  1668920122  800908036  1262587560  863312700  -97760105  -816232939]
3515,100,[444148318  -1478438687  -991378153  -1715416666  912238993  -1298666030  -1714588333  -971761174  -90623081  -1058525051  -2044557270  53724037  827637170  -1900026857  -1403866879  -342273935  433537565  -1202547601  -960867036  2047185528  1861406780  2068425818  413088031  -903942154  -119411692  2145276406  778383180  -1943490333  -113970948  696919380  -79258707  -764176367  270953364  -1984772775  2146492667  1919438001  -1501126922  -158449948  -221115650  -770680805  1841146156  -1413690827  -1847178721  504019917  -614008095  -1963558260  -609676229  1193632692  1325405786  -940456944  45547193  178583722  -1454388826  -577635342  1927980510  -1327966400  -708159468  -642042158  814757215  590425788  562710245  -1155847839  -1880070601  -907441051  817676610  252505926  640484795  431642365  500942703  532143173  561404395  1881669262  1828691265  568834974  1061287689  1764680809  1412705229  -518053453  10541679  393690987  -1353299359  1028305900  1079762589  -651394942  1170743992  1652984542  -111485807  189266799  -1047845784  1456804522  2135690843  -1009330228  2101427103  1303973283  482772720  1841270353  -1199685874  211459379  -2105814211  -1911851438]
3516,100,[-1859159931  922497708  -1673218364  -1790642728  485637890  -1138622739  -519596141  813529638  -1035381293  -2127740290  1717629973  741009654  -2075979364  -854368775  -852795227  649946190  799635900  -731379917  2020675825  1321355673  553644222  -827966819  1720350597  -860021846  1808691221  1791778540  852413090  1578535168  1354255112  -618365188  336036436  33493579  1967631595  -633618959  -1789582397  -1963518674  -113883505  -2053477985  -1018892856  -1165607098  -1802576133  -671068373  -1430504765  -859263637  -1752515749  -218155534  2086120363  387463989  1539904056  1896326313  -366383002  1820116674  1437466089  865752260  2023965018  871787701  261726792  -1080887269  1663950403  -1671364479  1988065705  1369912523  1522083398  -1075821338  -1150223096  -1585513638  363666758  968403131  -684844159  1752800030  1180004983  359697390  1459696900  1954887902  -865706960  -1051569975  1548979272  2107935673  -1596793596  19381622  -1379769345  1746469958  773441042  -1265929787  -531874996  -1008352772  867175068  -1766492885  749788529  -2034107692  2122594518  678699277  -1617545011  1708636460  1140861952  2018700094  1437544708  857084910  -1247065162  -50015034]
3518,100,[-1515402488  -1380243901  400108730  -1969075373  -2129615803  41301563  692096422  1877324236  1715291670  533069751  -1942591337  1332833157  -1928504537  1823161960  -930804140  1348527630  1264540218  -696053544  -2097795269  1873316907  902016498  -1033476689  -1311803091  66993847  1346700783  -507741903  -374955830  -2007631932  -583260902  -1690753270  -405780002  350419975  895598913  -1916267443  -873430246  -760201613  -60405787  -1687030342  2003486982  -1847010781  1367383123  1733916223  1658504246  -1726757252  -119397647  -2017361471  1990080187  1108617618  722447833  602339355  1460391132  720497866  -821813589  -644608922  1450820870  -1434159167  -1929719394  -1477192581  1240638208  106149228  -552786472  277925045  -1331338654  631359360  464500480  2094093307  -1929257913  1607601172  1372658704  1508991996  -2142677951  -1601676925  -1473953937  -408352324  -379166579  -1406823273  373662782  -895262128  626958727  1911882979  -1610601231  2078416869  2112093279  1353714543  1857238818  1432738566  -1464709875  607395738  53420193  1932768285  63030146  715208252  1635944911  -631961286  1982160927  -103483638  949479723  1307984915  1055933290  781804606]
3520,100,[1667783297  -1956980300  -981223726  -467312214  -959088143  -690502515  -1445278878  -616612439  -673298451  758151618  -66605025  1568276616  -972574683  -1888762571  -928555644  2037625924  1152904821  -1197929877  1268418541  26526014  -454288738  1301313574  -965675923  1365869703  403585848  2014335571  -1300969761  386434654  2133136359  -1052084698  -53207749  1539773686  -2022300980  -1954317181  880315434  -749320325  1782939967  -1734926689  -1040101157  1098820951  -1478059078  -1572093721  -1806808041  -1655624272  1913386263  1402554400  -1672013166  1359469365  225667326  2108005583  317382276  1748615194  -1829789288  1652261082  -1213559176  -961485216  715568264  2024184686  -78062236  1096949849  -1654056166  1479139107  -1514663944  217732459  377715133  821276254  -505457862  -764586220  262204078  2135253495  1752590418  -2043772371  2004533238  -776333797  -2032158302  175878258  1047392406  -1460477582  575024409  -1532543423  282961151  1890376323  1057310665  1490430113  1506645703  -1620603049  -1925744970  -1821145210  -678021222  1661522780  -1684041488  -471144366  1950339950  1079314316  -2015369501  1968131231  -2110709254  1860255950  -817728788  -273886917]
3522,100,[-76797592  1451764191  -25656574  177593343  -805375178  1410452397  50195141  1660246882  1212789767  -335393480  -2097535565  329608943  -153034181  1886610869  610199710  -1946558358  450972132  1980762230  -306565482  2141789299  861342193  -1282636490  -19434321  1876212986  1060421518  118479286  173174279  -1477720336  -1492679733  -1192753016  -1512934394  1149669186  1631231867  1311541546  -1806289177  132610818  1636309342  1552885077  2120970871  1925910247  -295599486  869062551  128363293  870646263  -839998235  238386975  57358105  -602978430  100005983  433749207  1700010000  1812677714  -253951554  -1402892872  -544053049  -1039883489  -601030606  -2055571880  1805542191  -603423672  350915819  751522759  -203144543  -124074816  -371912448  1360045468  1072072297  -1296091066  -1651690094  74147146  602101896  -1704316200  -1058033103  -962019657  -777839435  -2136920727  -622584451  1458847247  1307732901  -1361456687  1689625616  740198100  1302986380  -1230906876  -486159973  1924130873  -1437905182  277425798  -1849190321  1537172144  -782176662  -1293223906  -1481383299  50066113  -415376529  1774819529  2039315072  -60869347  765941072  -2084782095]
3524,100,[-557543967  2032524960  1816622936  1876019860  -908648341  -1379819837  1377356903  -401014517  -1488955515  -1624758447  653980073  480507944  1164799108  -202488649  1994082690  1649689006  -1964827794  1730403199  -719411018  -1814986170  1578358444  -1293179913  1157731135  -459681846  381223421  -278889457  -553717152  -943509568  -1349490514  140735367  -2119985158  729283108  -541170936  -654576055  -1413078243  -1433394071  -1842847992  1906686227  -847242782  2068166850  -1776107435  -1770107816  364792951  1562574237  -888648850  1157527912  17552762  -315813521  -822046686  487181774  1151093643  -298451274  1939736389  -1864304392  -2083588069  -663909317  -262940768  1495916573  128853898  -2030547560  911111721  -1878356901  1015735921  13154297  -1707502221  646076190  1795604539  191774502  -1573840793  -469829432  753029882  -1622491456  2143419444  1877040526  -872362889  618574794  582708611  -780114784  -1468160885  249629291  -522224401  -1955205748  582166700  1692369905  461776564  -857417756  1558555850  -495912679  -1103322715  -584263395  -1892649637  -1345127283  -1013569181  -1100264262  210677428  1851826605  1862449099  1198940841  2058093979  1709730705]
3525,100,[1854197266  -948459042  -2060382158  -1645825915  286786505  549821998  338766116  -1895479072  -1690546615  1917005008  -45752104  589315875  -1437910582  -304814803  -1482728918  -1213862242  -779666700  908122941  -1539207234  74041629  -1384383782  -1078184336  1861944079  -1536632212  1669525030  -1201124654  758040776  240418845  1990044564  480616553  2118288978  1101683080  -1208306269  2003143905  -2055850835  1141683218  -577721462  688472938  -1426801533  2080307122  -276359831  2087157473  -1219903622  -1503799375  -1260175424  545270317  39461577  992168880  -1268590044  1444391659  1791110926  -2138925841  1456819503  -1477856691  -1252697763  -1184312373  -2015364168  -457328577  732498332  36893064  -1742150845  983925963  -984288755  -1003363760  -1817817157  1414556605  -1624716245  -1432190085  529110622  -1427890550  -683635014  -1303471599  -534377481  2054568045  1105031449  207664524  1872013907  -347084590  -1837412390  -447939871  -722986771  -1328062473  469714580  -1102242879  -389280533  512811473  -615148809  2064514588  312882253  778281772  379720992  -502147098  -1476517789  929879317  159908141  1831977756  173335424  -731020677  1111660052  -2066346487]
3527,100,[998711001  -1218349997  -723384548  1351937006  1115704139  -767558545  204768746  450778898  2010621008  -2051170265  1750360234  -1745443771  337395110  1023658952  1263771072  -702167930  -997448119  542757537  -986595686  561345753  -1011665383  146003414  1317437425  500314936  -25783879  -330775437  853662287  1142034118  1996097721  234866884  -1274214704  -1415854262  -570773002  -1783187741  1875938348  -954470438  -1089705408  -1654108015  -1180723212  -950204202  1121851710  2018669129  415836187  1060291864  1048764558  -1565950574  1725155511  1706552937  905746736  -1821928299  -1733236215  -1541300938  -182041821  -1684309266  -859761990  -1587431550  585321296  813969350  124940903  -1828852962  -1855796313  -586967775  483891295  -1893755112  1234446727  -1530677132  -1490267477  -214673295  1239201379  -1257271174  -451217074  -1547817455  1861498530  -1105640377  -1091262003  544040959  -339184955  2020954012  -1808582927  -1030892084  1621505742  2134055037  1791217866  1316218960  -51878944  1819331073  -2080003849  -1842496872  -145491934  -976123800  -1739057371  -1752746466  173158633  -853912974  768082389  -458242502  -525849834  1487610862  -786133151  147017433]
3528,100,[-841989738  1806991223  -302845721  635259544  -1239815017  1971656123  -2106820400  -1633054215  1756254586  520802909  470372290  -1067707523  2128964637  1313695145  1579279588  700749102  -915151688  71491140  184871244  -1409345897  -191188399  1811680402  -1285981808  -720732977  -192286603  -425117605  -1165898595  2052029110  1278139428  193072300  -663127098  -2089338498  397421580  1038474747  -439896033  1575322989  945502202  1773645454  2127495436  -870153504  -185097331  -397699812  -1639370732  -558092398  -1365344212  -1385076300  2086137338  -35113954  -91416007  -293413667  -444668658  -122500670  70968710  723082494  -1939979072  135247973  -1015202552  712142336  391735925  -705777446  2012932553  1473206065  1908327325  -1564178586  1490855203  1166494571  599997701  453972607  1288112682  -1068404876  -1493904535  -630083114  1308469866  616456872  720181581  -949698153  1347828177  -567333419  1900398092  -1319993873  -1113717266  -2095989659  224305712  -6284594  142814300  -1274461246  -1113234172  -490073106  1094075512  757808373  -435857560  -1247348461  -921669543  -1344285552  -1490169884  -195806573  919931137  192869582  834395134  75807256]
3530,100,[1835750364  -1616368228  1037883893  1903388018  -809206245  2015699900  -1784532590  -629277053  423218177  -240829673  -874256604  -1685167668  -948362196  874777328  -393005114  -705449615  194983196  -329420340  -1642578613  -293937089  -618641367  -1117348012  -57803699  622241847  594988982  1169381503  1500036998  -1238244019  -1670372185  -622274064  735466590  1451645037  -1249695985  -1441661796  -1693647676  2137921214  -920406482  -1126268753  1505176128  1950755113  -2000604262  -1429101904  -1510517175  -35839972  1414366651  81944290  -245330989  1733336970  2081246588  89261805  -1258981844  1818830646  -901168322  -761000514  1141442824  615750449  -545001712  -303288918  1526273498  -326348639  374747165  -799650599  -1922276764  1179099843  -1354217627  -1944206367  1346573457  1440764978  -937141841  -1604326735  -285112446  559169640  681221310  1603276720  1751834086  459022725  -1226923070  -65979099  -1551768178  -1514967473  -1519878383  -673419047  846995520  1743885433  1182507798  1231038970  -2053372470  1346769704  1170262665  53506369  -240856230  1484601778  -1554036768  1810677591  -974423028  1137413800  -1311409659  -634165900  841846469  1161437974]
3532,100,[-943598217  -1630857210  -161352573  -2084008842  -674382731  2049907469  -123972737  -2097088387  1545909305  416700157  30776879  -1824308379  -525828267  -1953626413  800973399  259657415  1502729195  -1851922785  730505614  860985552  -1451991474  -368268458  -1758048628  477833777  -1263679000  1175692261  31709864  937750361  1665266781  1191368585  -1028712549  -1124486938  -39538960  1142437213  -1099239031  574562136  -300699099  1105307956  -421870270  1222682119  355051432  -437573207  -1371253052  -1826621098  -1484951955  -201911437  76295172  -1014770647  1907293463  1192257021  -158969875  -1557096300  -1972009315  1437316405  1354875304  1012778964  -312949461  1308943524  -1208675298  1570145666  1593413445  875888574  1578566074  -90007035  -479454414  928826234  -1450837901  1809360968  711496855  -1812615899  -397549047  191990444  -1170413471  -937123213  617327758  -41940160  -1951077656  -385448233  -958245081  967797551  -723764143  1856000532  1173194515  421424505  818908979  -2069791726  2010769644  -1915496218  1309226364  -1581198859  831250989  -811293386  485431190  -211220373  -398371084  858998684  -869893691  -1058300091  -886863864  1043518061]
3533,100,[1746761477  2055657235  -1546870043  1286015012  801395227  359492283  -936238706  1982940936  1849023005  -1602894673  -332360124  -499204115  1047492413  -650404185  -1117831162  211247030  222385921  749968355  -2007661814  412225394  -745060570  2131317818  1587124297  -1357510775  -1715873086  183139441  -1253297855  -1283349966  2040151464  334217168  -503049226  117924135  -1166190065  1567170290  -1862732999  -1377232228  -561957771  722266077  1271727916  1678016876  -859725376  1329961810  -818337276  899906709  1200602023  1470387045  -1479049968  -373947930  -679364785  -190677169  126147067  -893229066  1750532664  317130881  764515405  -1355521192  1309067610  -586140419  142495543  -2021514484  -183677301  -1215767839  -527832177  1679966264  1936633891  -1052460732  455201304  -37456617  -1104410910  363399749  1083579911  -1427484880  -883818992  -492592544  -477664318  639389899  563497445  -482070269  1687965674  449525152  -1511284693  1213232737  -1721189733  -1816899887  600446753  -159022459  1800522482  -946132454  -2140926302  46485929  -1495476529  2140796999  -1847720058  -929998393  -2055165221  1080911589  -1541272248  69721456  1476150988  1161290044]
